gene_symbol,audit_score_median,audit_score_lo95,audit_score_hi95,uncertainty_width,rank_median,rank_lo95,rank_hi95,confidence_class,is_hk,is_plasma_hi,leakage_mult,max_I2_meta,rna_pattern_rho,rna_cohort_agreement
SLC22A3,0.425477222202624,0.282288963040445,0.474177777009452,0.191888813969007,1174,722.475,3045.525,low,FALSE,FALSE,1,62.1444691626809,0.997069343741203,0.75
SLC22A31,0.277084621505633,0.107993340253914,0.431219104279937,0.323225764026023,3146,1155.475,5788.6,low,FALSE,FALSE,1,81.2039898366454,0.970093795467018,0.5
SLC22A4,0.0338349558686819,0.0104986036158528,0.0874407850964989,0.0769421814806461,8429,6450.85,9745.275,low,FALSE,FALSE,1,91.8503320338521,0.968244832672242,0.75
SLC22A5,0.123689426621568,0.105805691187481,0.305715345456293,0.199909654268812,5367,2678.95,5881.05,low,FALSE,FALSE,1,96.4300043003933,0.975611658575964,0.5
SLC23A1,0.279343222784484,0.11650143795943,0.331727292251354,0.215225854291924,3075.5,2338.9,5602.1,low,FALSE,FALSE,1,88.1935585113138,0.991655928196449,0.75
SLC23A2,0.0370285990354257,0.0141637709846218,0.088703277468724,0.0745395064841022,8228.5,6394.275,9615.15,low,FALSE,FALSE,1,89.7446398746517,0.981770711756322,0.75
SLC24A1,0.165428050773085,0.069260258734239,0.210222802423607,0.140962543689368,4670,4086.325,7057.05,low,FALSE,FALSE,1,87.9074946748216,0.961298277709876,0
SLC24A2,0.305955165381269,0.130610044161386,0.463069800097149,0.332459755935763,2627,780.275,5060.8,low,FALSE,FALSE,1,75.6989124624073,0.991624036908713,0.75
SLC24A3,0.191942710275452,0.0794741699622813,0.308937359139279,0.229463189176997,4325,2620.5,6728.825,low,FALSE,FALSE,1,78.0611090062385,0.986735334958932,0.25
SLC24A4,0.0742406061724982,0.0304878810437107,0.127303244517366,0.096815363473655,6893.5,5213.375,8710.575,low,FALSE,FALSE,1,69.8149187710059,0.989997230391935,0.75
SLC24A5,0.00607843842713693,0.000162135953322367,0.0295555606980186,0.0293934247446962,9925,8747.475,10078,low,FALSE,FALSE,1,98.6166790309095,0.972514962043381,
SLC25A1,0.392608999449463,0.162032676651156,0.44782603906122,0.285793362410064,1608.5,959.4,4687.525,low,FALSE,FALSE,1,87.3386017829018,0.980698688861172,0.25
SLC25A10,0.137713102276728,0.120024630483499,0.338536484869566,0.218511854386067,4968,2227.925,5452.45,low,FALSE,FALSE,1,98.0753911664006,0.998217548654084,0.5
SLC25A11,0.0586665580697382,0.0238090097863401,0.111096011909262,0.0872870021229215,7423.5,5769.375,9131.525,low,FALSE,FALSE,1,89.0472284273569,0.937988164622758,0.25
SLC25A12,0.192023252636842,0.118546518970139,0.263549104132306,0.145002585162167,4320.5,3391,5432.15,low,FALSE,FALSE,1,68.8382531984503,0.810156319050948,0.5
SLC25A14,0.0145228215426799,0.00241671026119688,0.0567232704811915,0.0543065602199946,9600,7426.75,10026.525,low,FALSE,FALSE,1,96.07714668667,0.714062346221533,0.25
SLC25A15,0.592953794323817,0.406860661569645,0.67537489283935,0.268514231269705,295.5,96.95,1387.45,high_uncertain,FALSE,FALSE,1,68.5681908665872,0.995714518299413,0.75
SLC25A16,0.251473692457908,0.10181307325207,0.366301838056765,0.264488764804695,3573,1903.9,6031.525,low,FALSE,FALSE,1,82.7334364308856,0.934217700776505,0.25
SLC25A17,0.0493366136468916,0.0150051486577171,0.0884793483245007,0.0734741996667836,7710,6388.875,9575.1,low,FALSE,FALSE,1,86.3012261797059,0.715416177841875,0.75
SLC25A18,0.240961700072848,0.0963466745114659,0.347549562925463,0.251202888413998,3727,2123.125,6148.975,low,FALSE,FALSE,1,81.8581030861061,0.950317606608958,0.25
SLC25A2,0.264845875698867,0.241649110918184,0.320060097997843,0.0784109870796591,3377,2434.5,3661,low,FALSE,FALSE,1,10.8922211211257,0.930722087198857,
SLC25A20,0.180042108959865,0.161474555147407,0.445343414151858,0.28386885900445,4494.5,1056.95,4695,low,FALSE,FALSE,1,94.5225431558886,0.983107130600872,0.25
SLC25A21,0.134414251021236,0.119949964394398,0.331495173859941,0.211545209465544,5043.5,2269.325,5424.675,low,FALSE,FALSE,1,96.4989285130252,0.955422837122743,0.25
SLC25A22,0.186664607020481,0.166931721992046,0.450770941652562,0.283839219660516,4392,871.325,4630.575,low,FALSE,FALSE,1,95.2819816333326,0.999359759965526,0.5
SLC25A23,0.273748736784424,0.111720871727462,0.351696000244989,0.239975128517526,3199.5,2127.4,5727.05,low,FALSE,FALSE,1,84.7161257564875,0.997545789270539,0.5
SLC25A24,0.429204804447803,0.292003633724908,0.488681436647684,0.196677802922776,1124.5,615.475,2915.725,low,FALSE,FALSE,1,61.4724842066745,0.928309478325145,0.5
SLC25A26,0.137565986708334,0.119858363128705,0.333449016307818,0.213590653179113,4950.5,2324,5426.525,low,FALSE,FALSE,1,97.6838717727198,0.99705070124253,1
SLC25A27,0.028354724295598,0.00789560324525057,0.0754712036454118,0.0675756004001612,8785.5,6917.375,9855.375,low,FALSE,FALSE,1,90.2116268498307,0.986145642499132,0.5
SLC25A28,0.32219684539705,0.249887683671148,0.446344732019843,0.196457048348695,2522,1045.95,3517.625,low,FALSE,FALSE,1,69.3617509791369,0.959479407863809,0.75
SLC25A3,0.137558053993734,0.11049053503736,0.320301692663555,0.209811157626195,4984,2495.85,5809.7,low,FALSE,FALSE,1,90.7496822340016,0.972904437968733,0.75
SLC25A30,0.203022816269127,0.0836551832597467,0.304322791968056,0.220667608708309,4139,2734.325,6530.25,low,FALSE,FALSE,1,76.3155951238124,0.994865584978817,1
SLC25A33,0.0367409624846193,0.0125671015377486,0.0866648266154311,0.0740977250776825,8212.5,6479.9,9658.625,low,FALSE,FALSE,1,89.0424165803961,0.873583105883423,0.75
SLC25A34,0.131665738526646,0.110960276585821,0.323689644371683,0.212729367785862,5098,2402.375,5732.225,low,FALSE,FALSE,1,95.5808544304379,0.989178880659903,0.75
SLC25A35,0.119276405917137,0.102654910651188,0.292346881317548,0.18969197066636,5495,2864.55,5994.725,low,FALSE,FALSE,1,98.0111254820245,0.948187917958771,0.5
SLC25A36,0.227215351857723,0.158007055250123,0.277103284427934,0.119096229177811,3900.5,3183.425,4743.5,low,FALSE,FALSE,1,56.0734758104216,0.95768509781839,0
SLC25A37,0.164305054124046,0.0677008737436397,0.258705704652913,0.191004830909273,4682.5,3444.175,7110.1,low,FALSE,FALSE,1,80.541127324327,0.9198091175874,0.5
SLC25A38,0.0463381450530858,0.011059480521914,0.0915361616929106,0.0804766811709965,7851.5,6292.75,9743.825,low,FALSE,FALSE,1,79.5737306085804,0.93692967628661,0.5
SLC25A4,0.0512880471080292,0.0328831734171611,0.130161551582949,0.0972783781657878,7659,5135.425,8537,low,FALSE,FALSE,1,96.3939133925638,0.995081149195527,0.75
SLC25A40,0.108977424586811,0.0735117482645348,0.166285328751587,0.0927735804870527,5850.5,4677.375,6902.65,low,FALSE,FALSE,1,37.5651445364567,0.629649361177097,0.25
SLC25A42,0.055020239311243,0.0161677611788987,0.0878420370030685,0.0716742758241698,7524,6424.75,9550,low,FALSE,FALSE,1,86.4300704012508,0.946552580155765,0.75
SLC25A44,0.13168859845991,0.110742261962506,0.319308119620242,0.208565857657736,5092,2474.95,5757.925,low,FALSE,FALSE,1,92.3862434629434,0.950393157635146,0.75
SLC25A45,0.496698568632028,0.350876957613928,0.545489487361506,0.194612529747578,567,449,2039.775,high_uncertain,FALSE,FALSE,1,56.9743440254588,0.999979205587658,0.75
SLC25A46,0.0906432512604075,0.0321559760753061,0.149032590417061,0.116876614341755,6337.5,4841.125,8548.5,low,FALSE,FALSE,1,81.4043896263243,0.609364681679322,0.5
SLC25A48,0.0251114771099932,0.00597379537549157,0.0752466191173396,0.069272823741848,9011,6846,9928.675,low,FALSE,FALSE,1,93.0178437882195,0.6059826430009,0.5
SLC25A5,0.138250778753214,0.120710321882629,0.334630615452704,0.213920293570075,4939.5,2334.95,5396.05,low,FALSE,FALSE,1,95.3841428766395,0.986505420923218,1
SLC25A51,0.0443120034310395,0.027064465578623,0.122033591815944,0.0949691262373208,7902.5,5373.475,8903.4,low,FALSE,FALSE,1,95.3353506511982,0.982509295578582,0.5
